"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"DATA LOGGER_VALUE{0}";"04/06/2024 20:03:13";234;1;45447835572,2801
"DATA LOGGER_VALUE{1}";"04/06/2024 20:03:13";256;1;45447835572,2801
"DATA LOGGER_VALUE{5}";"04/06/2024 20:03:13";598;1;45447835572,2801
"variables supervision_ANGLE VENT";"04/06/2024 20:03:13";261;1;45447835572,2801
"variables supervision_VITESSE VENT";"04/06/2024 20:03:13";40;1;45447835572,2801
"DATA_METEO_Static_1{16}";"04/06/2024 20:03:13";147;1;45447835572,2801
"variables supervision_IRRADIATION";"04/06/2024 20:04:13";0;1;45447836266,3889
"DATA LOGGER_VALUE{0}";"04/06/2024 20:04:13";234;1;45447836266,3889
"DATA LOGGER_VALUE{1}";"04/06/2024 20:04:13";256;1;45447836266,3889
"DATA LOGGER_VALUE{5}";"04/06/2024 20:04:13";598;1;45447836266,3889
"variables supervision_ANGLE VENT";"04/06/2024 20:04:13";261;1;45447836266,3889
"variables supervision_VITESSE VENT";"04/06/2024 20:04:13";40;1;45447836266,3889
"DATA_METEO_Static_1{16}";"04/06/2024 20:04:13";147;1;45447836266,3889
"variables supervision_IRRADIATION";"04/06/2024 20:05:13";0;1;45447836960,4514
"DATA LOGGER_VALUE{0}";"04/06/2024 20:05:13";236;1;45447836960,4514
"DATA LOGGER_VALUE{1}";"04/06/2024 20:05:13";255;1;45447836960,4514
"DATA LOGGER_VALUE{5}";"04/06/2024 20:05:13";592;1;45447836960,4514
"variables supervision_ANGLE VENT";"04/06/2024 20:05:13";264;1;45447836960,4514
"variables supervision_VITESSE VENT";"04/06/2024 20:05:13";50;1;45447836960,4514
"DATA_METEO_Static_1{16}";"04/06/2024 20:05:13";146;1;45447836960,4514
"variables supervision_IRRADIATION";"04/06/2024 20:06:13";0;1;45447837655,4977
"DATA LOGGER_VALUE{0}";"04/06/2024 20:06:13";235;1;45447837655,4977
"DATA LOGGER_VALUE{1}";"04/06/2024 20:06:13";255;1;45447837655,4977
"DATA LOGGER_VALUE{5}";"04/06/2024 20:06:13";596;1;45447837655,4977
"variables supervision_ANGLE VENT";"04/06/2024 20:06:13";243;1;45447837655,4977
"variables supervision_VITESSE VENT";"04/06/2024 20:06:13";37;1;45447837655,4977
"DATA_METEO_Static_1{16}";"04/06/2024 20:06:13";149;1;45447837655,4977
"variables supervision_IRRADIATION";"04/06/2024 20:07:13";0;1;45447838349,3519
"DATA LOGGER_VALUE{0}";"04/06/2024 20:07:13";235;1;45447838349,3519
"DATA LOGGER_VALUE{1}";"04/06/2024 20:07:13";255;1;45447838349,3519
"DATA LOGGER_VALUE{5}";"04/06/2024 20:07:13";596;1;45447838349,3519
"variables supervision_ANGLE VENT";"04/06/2024 20:07:13";243;1;45447838349,3519
"variables supervision_VITESSE VENT";"04/06/2024 20:07:13";37;1;45447838349,3519
"DATA_METEO_Static_1{16}";"04/06/2024 20:07:13";149;1;45447838349,3519
"variables supervision_IRRADIATION";"04/06/2024 20:08:13";0;1;45447839044,3519
"DATA LOGGER_VALUE{0}";"04/06/2024 20:08:13";235;1;45447839044,3519
"DATA LOGGER_VALUE{1}";"04/06/2024 20:08:13";255;1;45447839044,3519
"DATA LOGGER_VALUE{5}";"04/06/2024 20:08:13";596;1;45447839044,3519
"variables supervision_ANGLE VENT";"04/06/2024 20:08:13";243;1;45447839044,3519
"variables supervision_VITESSE VENT";"04/06/2024 20:08:13";37;1;45447839044,3519
"DATA_METEO_Static_1{16}";"04/06/2024 20:08:13";149;1;45447839044,3519
"variables supervision_IRRADIATION";"04/06/2024 20:09:13";0;1;45447839738,206
"DATA LOGGER_VALUE{0}";"04/06/2024 20:09:13";233;1;45447839738,206
"DATA LOGGER_VALUE{1}";"04/06/2024 20:09:13";253;1;45447839738,206
"DATA LOGGER_VALUE{5}";"04/06/2024 20:09:13";603;1;45447839738,206
"variables supervision_ANGLE VENT";"04/06/2024 20:09:13";239;1;45447839738,206
"variables supervision_VITESSE VENT";"04/06/2024 20:09:13";42;1;45447839738,206
"DATA_METEO_Static_1{16}";"04/06/2024 20:09:13";142;1;45447839738,206
"variables supervision_IRRADIATION";"04/06/2024 20:10:13";0;1;45447840433,5648
"DATA LOGGER_VALUE{0}";"04/06/2024 20:10:13";234;1;45447840433,5648
"DATA LOGGER_VALUE{1}";"04/06/2024 20:10:13";253;1;45447840433,5648
"DATA LOGGER_VALUE{5}";"04/06/2024 20:10:13";598;1;45447840433,5648
"variables supervision_ANGLE VENT";"04/06/2024 20:10:13";194;1;45447840433,5648
"variables supervision_VITESSE VENT";"04/06/2024 20:10:13";27;1;45447840433,5648
"DATA_METEO_Static_1{16}";"04/06/2024 20:10:13";141;1;45447840433,5648
"variables supervision_IRRADIATION";"04/06/2024 20:11:13";0;1;45447841127,4769
"DATA LOGGER_VALUE{0}";"04/06/2024 20:11:13";234;1;45447841127,4769
"DATA LOGGER_VALUE{1}";"04/06/2024 20:11:13";253;1;45447841127,4769
"DATA LOGGER_VALUE{5}";"04/06/2024 20:11:13";598;1;45447841127,4769
"variables supervision_ANGLE VENT";"04/06/2024 20:11:13";194;1;45447841127,4769
"variables supervision_VITESSE VENT";"04/06/2024 20:11:13";27;1;45447841127,4769
"DATA_METEO_Static_1{16}";"04/06/2024 20:11:13";141;1;45447841127,4769
"variables supervision_IRRADIATION";"04/06/2024 20:12:13";0;1;45447841821,6782
"DATA LOGGER_VALUE{0}";"04/06/2024 20:12:13";232;1;45447841821,6782
"DATA LOGGER_VALUE{1}";"04/06/2024 20:12:13";252;1;45447841821,6782
"DATA LOGGER_VALUE{5}";"04/06/2024 20:12:13";601;1;45447841821,6782
"variables supervision_ANGLE VENT";"04/06/2024 20:12:13";246;1;45447841821,6782
"variables supervision_VITESSE VENT";"04/06/2024 20:12:13";53;1;45447841821,6782
"DATA_METEO_Static_1{16}";"04/06/2024 20:12:13";139;1;45447841821,6782
"variables supervision_IRRADIATION";"04/06/2024 20:13:13";0;1;45447842516,8866
"DATA LOGGER_VALUE{0}";"04/06/2024 20:13:13";233;1;45447842516,8866
"DATA LOGGER_VALUE{1}";"04/06/2024 20:13:13";251;1;45447842516,8866
"DATA LOGGER_VALUE{5}";"04/06/2024 20:13:13";602;1;45447842516,8866
"variables supervision_ANGLE VENT";"04/06/2024 20:13:13";213;1;45447842516,8866
"variables supervision_VITESSE VENT";"04/06/2024 20:13:13";39;1;45447842516,8866
"DATA_METEO_Static_1{16}";"04/06/2024 20:13:13";135;1;45447842516,8866
"variables supervision_IRRADIATION";"04/06/2024 20:14:13";0;1;45447843210,9491
"DATA LOGGER_VALUE{0}";"04/06/2024 20:14:13";234;1;45447843210,9491
"DATA LOGGER_VALUE{1}";"04/06/2024 20:14:13";251;1;45447843210,9491
"DATA LOGGER_VALUE{5}";"04/06/2024 20:14:13";600;1;45447843210,9491
"variables supervision_ANGLE VENT";"04/06/2024 20:14:13";263;1;45447843210,9491
"variables supervision_VITESSE VENT";"04/06/2024 20:14:13";40;1;45447843210,9491
"DATA_METEO_Static_1{16}";"04/06/2024 20:14:13";133;1;45447843210,9491
"variables supervision_IRRADIATION";"04/06/2024 20:15:13";0;1;45447843904,9769
"DATA LOGGER_VALUE{0}";"04/06/2024 20:15:13";234;1;45447843904,9769
"DATA LOGGER_VALUE{1}";"04/06/2024 20:15:13";251;1;45447843904,9769
"DATA LOGGER_VALUE{5}";"04/06/2024 20:15:13";598;1;45447843904,9769
"variables supervision_ANGLE VENT";"04/06/2024 20:15:13";224;1;45447843904,9769
"variables supervision_VITESSE VENT";"04/06/2024 20:15:13";31;1;45447843904,9769
"DATA_METEO_Static_1{16}";"04/06/2024 20:15:13";129;1;45447843904,9769
"variables supervision_IRRADIATION";"04/06/2024 20:16:13";0;1;45447844600,1968
"DATA LOGGER_VALUE{0}";"04/06/2024 20:16:13";234;1;45447844600,1968
"DATA LOGGER_VALUE{1}";"04/06/2024 20:16:13";251;1;45447844600,1968
"DATA LOGGER_VALUE{5}";"04/06/2024 20:16:13";598;1;45447844600,1968
"variables supervision_ANGLE VENT";"04/06/2024 20:16:13";224;1;45447844600,1968
"variables supervision_VITESSE VENT";"04/06/2024 20:16:13";31;1;45447844600,1968
"DATA_METEO_Static_1{16}";"04/06/2024 20:16:13";129;1;45447844600,1968
"variables supervision_IRRADIATION";"04/06/2024 20:17:13";0;1;45447845294,132
"DATA LOGGER_VALUE{0}";"04/06/2024 20:17:13";234;1;45447845294,132
"DATA LOGGER_VALUE{1}";"04/06/2024 20:17:13";251;1;45447845294,132
"DATA LOGGER_VALUE{5}";"04/06/2024 20:17:13";598;1;45447845294,132
"variables supervision_ANGLE VENT";"04/06/2024 20:17:13";224;1;45447845294,132
"variables supervision_VITESSE VENT";"04/06/2024 20:17:13";31;1;45447845294,132
"DATA_METEO_Static_1{16}";"04/06/2024 20:17:13";129;1;45447845294,132
"variables supervision_IRRADIATION";"04/06/2024 20:18:13";0;1;45447845989,2477
"DATA LOGGER_VALUE{0}";"04/06/2024 20:18:13";234;1;45447845989,2477
"DATA LOGGER_VALUE{1}";"04/06/2024 20:18:13";250;1;45447845989,2477
"DATA LOGGER_VALUE{5}";"04/06/2024 20:18:13";597;1;45447845989,2477
"variables supervision_ANGLE VENT";"04/06/2024 20:18:13";244;1;45447845989,2477
"variables supervision_VITESSE VENT";"04/06/2024 20:18:13";55;1;45447845989,2477
"DATA_METEO_Static_1{16}";"04/06/2024 20:18:13";126;1;45447845989,2477
"variables supervision_IRRADIATION";"04/06/2024 20:19:13";0;1;45447846683,3449
"DATA LOGGER_VALUE{0}";"04/06/2024 20:19:13";234;1;45447846683,3449
"DATA LOGGER_VALUE{1}";"04/06/2024 20:19:13";250;1;45447846683,3449
"DATA LOGGER_VALUE{5}";"04/06/2024 20:19:13";596;1;45447846683,3449
"variables supervision_ANGLE VENT";"04/06/2024 20:19:13";220;1;45447846683,3449
"variables supervision_VITESSE VENT";"04/06/2024 20:19:13";44;1;45447846683,3449
"DATA_METEO_Static_1{16}";"04/06/2024 20:19:13";124;1;45447846683,3449
"variables supervision_IRRADIATION";"04/06/2024 20:20:13";0;1;45447847377,2801
"DATA LOGGER_VALUE{0}";"04/06/2024 20:20:13";234;1;45447847377,2801
"DATA LOGGER_VALUE{1}";"04/06/2024 20:20:13";250;1;45447847377,2801
"DATA LOGGER_VALUE{5}";"04/06/2024 20:20:13";596;1;45447847377,2801
"variables supervision_ANGLE VENT";"04/06/2024 20:20:13";220;1;45447847377,2801
"variables supervision_VITESSE VENT";"04/06/2024 20:20:13";44;1;45447847377,2801
"DATA_METEO_Static_1{16}";"04/06/2024 20:20:13";124;1;45447847377,2801
"variables supervision_IRRADIATION";"04/06/2024 20:21:13";0;1;45447848072,4421
"DATA LOGGER_VALUE{0}";"04/06/2024 20:21:13";234;1;45447848072,4421
"DATA LOGGER_VALUE{1}";"04/06/2024 20:21:13";250;1;45447848072,4421
"DATA LOGGER_VALUE{5}";"04/06/2024 20:21:13";596;1;45447848072,4421
"variables supervision_ANGLE VENT";"04/06/2024 20:21:13";220;1;45447848072,4421
"variables supervision_VITESSE VENT";"04/06/2024 20:21:13";44;1;45447848072,4421
"DATA_METEO_Static_1{16}";"04/06/2024 20:21:13";124;1;45447848072,4421
"variables supervision_IRRADIATION";"04/06/2024 20:22:13";0;1;45447848766,6204
"DATA LOGGER_VALUE{0}";"04/06/2024 20:22:13";234;1;45447848766,6204
"DATA LOGGER_VALUE{1}";"04/06/2024 20:22:13";250;1;45447848766,6204
"DATA LOGGER_VALUE{5}";"04/06/2024 20:22:13";596;1;45447848766,6204
"variables supervision_ANGLE VENT";"04/06/2024 20:22:13";220;1;45447848766,6204
"variables supervision_VITESSE VENT";"04/06/2024 20:22:13";44;1;45447848766,6204
"DATA_METEO_Static_1{16}";"04/06/2024 20:22:13";124;1;45447848766,6204
"variables supervision_IRRADIATION";"04/06/2024 20:23:13";0;1;45447849460,6366
"DATA LOGGER_VALUE{0}";"04/06/2024 20:23:13";232;1;45447849460,6366
"DATA LOGGER_VALUE{1}";"04/06/2024 20:23:13";249;1;45447849460,6366
"DATA LOGGER_VALUE{5}";"04/06/2024 20:23:13";602;1;45447849460,6366
"variables supervision_ANGLE VENT";"04/06/2024 20:23:13";158;1;45447849460,6366
"variables supervision_VITESSE VENT";"04/06/2024 20:23:13";39;1;45447849460,6366
"DATA_METEO_Static_1{16}";"04/06/2024 20:23:13";112;1;45447849460,6366
"variables supervision_IRRADIATION";"04/06/2024 20:24:13";0;1;45447850155,7523
"DATA LOGGER_VALUE{0}";"04/06/2024 20:24:13";232;1;45447850155,7523
"DATA LOGGER_VALUE{1}";"04/06/2024 20:24:13";249;1;45447850155,7523
"DATA LOGGER_VALUE{5}";"04/06/2024 20:24:13";602;1;45447850155,7523
"variables supervision_ANGLE VENT";"04/06/2024 20:24:13";158;1;45447850155,7523
"variables supervision_VITESSE VENT";"04/06/2024 20:24:13";39;1;45447850155,7523
"DATA_METEO_Static_1{16}";"04/06/2024 20:24:13";112;1;45447850155,7523
"variables supervision_IRRADIATION";"04/06/2024 20:25:13";0;1;45447850849,7569
"DATA LOGGER_VALUE{0}";"04/06/2024 20:25:13";232;1;45447850849,7569
"DATA LOGGER_VALUE{1}";"04/06/2024 20:25:13";248;1;45447850849,7569
"DATA LOGGER_VALUE{5}";"04/06/2024 20:25:13";603;1;45447850849,7569
"variables supervision_ANGLE VENT";"04/06/2024 20:25:13";223;1;45447850849,7569
"variables supervision_VITESSE VENT";"04/06/2024 20:25:13";41;1;45447850849,7569
"DATA_METEO_Static_1{16}";"04/06/2024 20:25:13";109;1;45447850849,7569
"variables supervision_IRRADIATION";"04/06/2024 20:26:13";0;1;45447851543,8542
"DATA LOGGER_VALUE{0}";"04/06/2024 20:26:13";232;1;45447851543,8542
"DATA LOGGER_VALUE{1}";"04/06/2024 20:26:13";248;1;45447851543,8542
"DATA LOGGER_VALUE{5}";"04/06/2024 20:26:13";603;1;45447851543,8542
"variables supervision_ANGLE VENT";"04/06/2024 20:26:13";223;1;45447851543,8542
"variables supervision_VITESSE VENT";"04/06/2024 20:26:13";41;1;45447851543,8542
"DATA_METEO_Static_1{16}";"04/06/2024 20:26:13";109;1;45447851543,8542
"variables supervision_IRRADIATION";"04/06/2024 20:27:13";0;1;45447852239,0741
"DATA LOGGER_VALUE{0}";"04/06/2024 20:27:13";232;1;45447852239,0741
"DATA LOGGER_VALUE{1}";"04/06/2024 20:27:13";248;1;45447852239,0741
"DATA LOGGER_VALUE{5}";"04/06/2024 20:27:13";603;1;45447852239,0741
"variables supervision_ANGLE VENT";"04/06/2024 20:27:13";223;1;45447852239,0741
"variables supervision_VITESSE VENT";"04/06/2024 20:27:13";41;1;45447852239,0741
"DATA_METEO_Static_1{16}";"04/06/2024 20:27:13";109;1;45447852239,0741
"variables supervision_IRRADIATION";"04/06/2024 20:28:13";0;1;45447852933,0556
"DATA LOGGER_VALUE{0}";"04/06/2024 20:28:13";233;1;45447852933,0556
"DATA LOGGER_VALUE{1}";"04/06/2024 20:28:13";246;1;45447852933,0556
"DATA LOGGER_VALUE{5}";"04/06/2024 20:28:13";601;1;45447852933,0556
"variables supervision_ANGLE VENT";"04/06/2024 20:28:13";248;1;45447852933,0556
"variables supervision_VITESSE VENT";"04/06/2024 20:28:13";22;1;45447852933,0556
"DATA_METEO_Static_1{16}";"04/06/2024 20:28:13";100;1;45447852933,0556
"variables supervision_IRRADIATION";"04/06/2024 20:29:13";0;1;45447853627,1412
"DATA LOGGER_VALUE{0}";"04/06/2024 20:29:13";233;1;45447853627,1412
"DATA LOGGER_VALUE{1}";"04/06/2024 20:29:13";246;1;45447853627,1412
"DATA LOGGER_VALUE{5}";"04/06/2024 20:29:13";601;1;45447853627,1412
"variables supervision_ANGLE VENT";"04/06/2024 20:29:13";248;1;45447853627,1412
"variables supervision_VITESSE VENT";"04/06/2024 20:29:13";22;1;45447853627,1412
"DATA_METEO_Static_1{16}";"04/06/2024 20:29:13";100;1;45447853627,1412
"variables supervision_IRRADIATION";"04/06/2024 20:30:13";0;1;45447854322,338
"DATA LOGGER_VALUE{0}";"04/06/2024 20:30:13";233;1;45447854322,338
"DATA LOGGER_VALUE{1}";"04/06/2024 20:30:13";246;1;45447854322,338
"DATA LOGGER_VALUE{5}";"04/06/2024 20:30:13";601;1;45447854322,338
"variables supervision_ANGLE VENT";"04/06/2024 20:30:13";248;1;45447854322,338
"variables supervision_VITESSE VENT";"04/06/2024 20:30:13";22;1;45447854322,338
"DATA_METEO_Static_1{16}";"04/06/2024 20:30:13";100;1;45447854322,338
"variables supervision_IRRADIATION";"04/06/2024 20:31:13";0;1;45447855016,4236
"DATA LOGGER_VALUE{0}";"04/06/2024 20:31:13";232;1;45447855016,4236
"DATA LOGGER_VALUE{1}";"04/06/2024 20:31:13";245;1;45447855016,4236
"DATA LOGGER_VALUE{5}";"04/06/2024 20:31:13";602;1;45447855016,4236
"variables supervision_ANGLE VENT";"04/06/2024 20:31:13";236;1;45447855016,4236
"variables supervision_VITESSE VENT";"04/06/2024 20:31:13";47;1;45447855016,4236
"DATA_METEO_Static_1{16}";"04/06/2024 20:31:13";88;1;45447855016,4236
"variables supervision_IRRADIATION";"04/06/2024 20:32:13";0;1;45447855710,4398
"DATA LOGGER_VALUE{0}";"04/06/2024 20:32:13";232;1;45447855710,4398
"DATA LOGGER_VALUE{1}";"04/06/2024 20:32:13";245;1;45447855710,4398
"DATA LOGGER_VALUE{5}";"04/06/2024 20:32:13";605;1;45447855710,4398
"variables supervision_ANGLE VENT";"04/06/2024 20:32:13";240;1;45447855710,4398
"variables supervision_VITESSE VENT";"04/06/2024 20:32:13";47;1;45447855710,4398
"DATA_METEO_Static_1{16}";"04/06/2024 20:32:13";84;1;45447855710,4398
"variables supervision_IRRADIATION";"04/06/2024 20:33:13";0;1;45447856405,625
"DATA LOGGER_VALUE{0}";"04/06/2024 20:33:13";231;1;45447856405,625
"DATA LOGGER_VALUE{1}";"04/06/2024 20:33:13";244;1;45447856405,625
"DATA LOGGER_VALUE{5}";"04/06/2024 20:33:13";607;1;45447856405,625
"variables supervision_ANGLE VENT";"04/06/2024 20:33:13";232;1;45447856405,625
"variables supervision_VITESSE VENT";"04/06/2024 20:33:13";9;1;45447856405,625
"DATA_METEO_Static_1{16}";"04/06/2024 20:33:13";82;1;45447856405,625
"variables supervision_IRRADIATION";"04/06/2024 20:34:13";0;1;45447857099,6528
"DATA LOGGER_VALUE{0}";"04/06/2024 20:34:13";232;1;45447857099,6528
"DATA LOGGER_VALUE{1}";"04/06/2024 20:34:13";244;1;45447857099,6528
"DATA LOGGER_VALUE{5}";"04/06/2024 20:34:13";606;1;45447857099,6528
"variables supervision_ANGLE VENT";"04/06/2024 20:34:13";207;1;45447857099,6528
"variables supervision_VITESSE VENT";"04/06/2024 20:34:13";39;1;45447857099,6528
"DATA_METEO_Static_1{16}";"04/06/2024 20:34:13";76;1;45447857099,6528
"variables supervision_IRRADIATION";"04/06/2024 20:35:13";0;1;45447857793,7153
"DATA LOGGER_VALUE{0}";"04/06/2024 20:35:13";232;1;45447857793,7153
"DATA LOGGER_VALUE{1}";"04/06/2024 20:35:13";244;1;45447857793,7153
"DATA LOGGER_VALUE{5}";"04/06/2024 20:35:13";606;1;45447857793,7153
"variables supervision_ANGLE VENT";"04/06/2024 20:35:13";207;1;45447857793,7153
"variables supervision_VITESSE VENT";"04/06/2024 20:35:13";39;1;45447857793,7153
"DATA_METEO_Static_1{16}";"04/06/2024 20:35:13";76;1;45447857793,7153
"variables supervision_IRRADIATION";"04/06/2024 20:36:13";0;1;45447858488,7847
"DATA LOGGER_VALUE{0}";"04/06/2024 20:36:13";231;1;45447858488,7847
"DATA LOGGER_VALUE{1}";"04/06/2024 20:36:13";242;1;45447858488,7847
"DATA LOGGER_VALUE{5}";"04/06/2024 20:36:13";610;1;45447858488,7847
"variables supervision_ANGLE VENT";"04/06/2024 20:36:13";231;1;45447858488,7847
"variables supervision_VITESSE VENT";"04/06/2024 20:36:13";34;1;45447858488,7847
"DATA_METEO_Static_1{16}";"04/06/2024 20:36:13";72;1;45447858488,7847
"variables supervision_IRRADIATION";"04/06/2024 20:37:13";0;1;45447859182,7546
"DATA LOGGER_VALUE{0}";"04/06/2024 20:37:13";230;1;45447859182,7546
"DATA LOGGER_VALUE{1}";"04/06/2024 20:37:13";241;1;45447859182,7546
"DATA LOGGER_VALUE{5}";"04/06/2024 20:37:13";611;1;45447859182,7546
"variables supervision_ANGLE VENT";"04/06/2024 20:37:13";215;1;45447859182,7546
"variables supervision_VITESSE VENT";"04/06/2024 20:37:13";44;1;45447859182,7546
"DATA_METEO_Static_1{16}";"04/06/2024 20:37:13";70;1;45447859182,7546
"variables supervision_IRRADIATION";"04/06/2024 20:38:13";0;1;45447859877,9167
"DATA LOGGER_VALUE{0}";"04/06/2024 20:38:13";230;1;45447859877,9167
"DATA LOGGER_VALUE{1}";"04/06/2024 20:38:13";240;1;45447859877,9167
"DATA LOGGER_VALUE{5}";"04/06/2024 20:38:13";612;1;45447859877,9167
"variables supervision_ANGLE VENT";"04/06/2024 20:38:13";203;1;45447859877,9167
"variables supervision_VITESSE VENT";"04/06/2024 20:38:13";42;1;45447859877,9167
"DATA_METEO_Static_1{16}";"04/06/2024 20:38:13";63;1;45447859877,9167
"variables supervision_IRRADIATION";"04/06/2024 20:39:13";0;1;45447860572,1065
"DATA LOGGER_VALUE{0}";"04/06/2024 20:39:13";230;1;45447860572,1065
"DATA LOGGER_VALUE{1}";"04/06/2024 20:39:13";240;1;45447860572,1065
"DATA LOGGER_VALUE{5}";"04/06/2024 20:39:13";613;1;45447860572,1065
"variables supervision_ANGLE VENT";"04/06/2024 20:39:13";246;1;45447860572,1065
"variables supervision_VITESSE VENT";"04/06/2024 20:39:13";44;1;45447860572,1065
"DATA_METEO_Static_1{16}";"04/06/2024 20:39:13";63;1;45447860572,1065
"variables supervision_IRRADIATION";"04/06/2024 20:40:13";0;1;45447861266,1806
"DATA LOGGER_VALUE{0}";"04/06/2024 20:40:13";230;1;45447861266,1806
"DATA LOGGER_VALUE{1}";"04/06/2024 20:40:13";238;1;45447861266,1806
"DATA LOGGER_VALUE{5}";"04/06/2024 20:40:13";614;1;45447861266,1806
"variables supervision_ANGLE VENT";"04/06/2024 20:40:13";221;1;45447861266,1806
"variables supervision_VITESSE VENT";"04/06/2024 20:40:13";52;1;45447861266,1806
"DATA_METEO_Static_1{16}";"04/06/2024 20:40:13";58;1;45447861266,1806
"variables supervision_IRRADIATION";"04/06/2024 20:41:13";0;1;45447861961,4583
"DATA LOGGER_VALUE{0}";"04/06/2024 20:41:13";230;1;45447861961,4583
"DATA LOGGER_VALUE{1}";"04/06/2024 20:41:13";238;1;45447861961,4583
"DATA LOGGER_VALUE{5}";"04/06/2024 20:41:13";614;1;45447861961,4583
"variables supervision_ANGLE VENT";"04/06/2024 20:41:13";221;1;45447861961,4583
"variables supervision_VITESSE VENT";"04/06/2024 20:41:13";52;1;45447861961,4583
"DATA_METEO_Static_1{16}";"04/06/2024 20:41:13";58;1;45447861961,4583
"variables supervision_IRRADIATION";"04/06/2024 20:42:13";0;1;45447862655,5093
"DATA LOGGER_VALUE{0}";"04/06/2024 20:42:13";230;1;45447862655,5093
"DATA LOGGER_VALUE{1}";"04/06/2024 20:42:13";237;1;45447862655,5093
"DATA LOGGER_VALUE{5}";"04/06/2024 20:42:13";615;1;45447862655,5093
"variables supervision_ANGLE VENT";"04/06/2024 20:42:13";234;1;45447862655,5093
"variables supervision_VITESSE VENT";"04/06/2024 20:42:13";46;1;45447862655,5093
"DATA_METEO_Static_1{16}";"04/06/2024 20:42:13";54;1;45447862655,5093
"variables supervision_IRRADIATION";"04/06/2024 20:43:13";0;1;45447863349,537
"DATA LOGGER_VALUE{0}";"04/06/2024 20:43:13";230;1;45447863349,537
"DATA LOGGER_VALUE{1}";"04/06/2024 20:43:13";237;1;45447863349,537
"DATA LOGGER_VALUE{5}";"04/06/2024 20:43:13";615;1;45447863349,537
"variables supervision_ANGLE VENT";"04/06/2024 20:43:13";234;1;45447863349,537
"variables supervision_VITESSE VENT";"04/06/2024 20:43:13";46;1;45447863349,537
"DATA_METEO_Static_1{16}";"04/06/2024 20:43:13";54;1;45447863349,537
"variables supervision_IRRADIATION";"04/06/2024 20:44:13";0;1;45447864044,7801
"DATA LOGGER_VALUE{0}";"04/06/2024 20:44:13";230;1;45447864044,7801
"DATA LOGGER_VALUE{1}";"04/06/2024 20:44:13";237;1;45447864044,7801
"DATA LOGGER_VALUE{5}";"04/06/2024 20:44:13";615;1;45447864044,7801
"variables supervision_ANGLE VENT";"04/06/2024 20:44:13";234;1;45447864044,7801
"variables supervision_VITESSE VENT";"04/06/2024 20:44:13";46;1;45447864044,7801
"DATA_METEO_Static_1{16}";"04/06/2024 20:44:13";54;1;45447864044,7801
"variables supervision_IRRADIATION";"04/06/2024 20:45:13";0;1;45447864738,8773
"DATA LOGGER_VALUE{0}";"04/06/2024 20:45:13";230;1;45447864738,8773
